dataset,speaker,child_id,sex,source_group,session_id,age_raw,age_months,utt_id,utt_id_role,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no
Providence,FAT,Naima,female,,51,2;02.17,26.567,2962,,just scrub_a_dubbed [: scrubbed] your belly . 415723_417526,just scrub_a_dubbed your belly.,6,5,8,8,8,8,6,Naima/020217.cha,427
Providence,FAT,Naima,female,,51,2;02.17,26.567,2963,,"there's the soap , you can scrub_a_dub [: scrub] yourself ! 419558_422400",there's the soap you can scrub_a_dub yourself!,9,9,11,11,11,11,9,Naima/020217.cha,430
Providence,FAT,Naima,female,,51,2;02.17,26.567,2964,,"good job , Naima .",good job Naima.,3,4,4,4,4,4,3,Naima/020217.cha,433
Providence,FAT,Naima,female,,51,2;02.17,26.567,2965,,yup [: yes] get some on your belly .,yup get some on your belly.,6,6,7,8,7,7,6,Naima/020217.cha,445
Providence,FAT,Naima,female,,51,2;02.17,26.567,2966,,that's good . 428413_430586,that's good.,2,3,2,2,2,2,2,Naima/020217.cha,448
Providence,FAT,Naima,female,,51,2;02.17,26.567,2967,,"okay , get that guy . 433646_435423",okay get that guy.,4,5,5,5,6,5,4,Naima/020217.cha,459
Providence,FAT,Naima,female,,51,2;02.17,26.567,2968,,"Daddy's gonna get your bottom while you're up , Daddy's getting your bottom while you're up .",Daddy's gonna get your bottom while you're up Daddy's getting your bottom while you're up.,15,21,21,25,19,21,15,Naima/020217.cha,465
Providence,FAT,Naima,female,,51,2;02.17,26.567,2969,,"okay , get some for the guy . 446395_448428",okay get some for the guy.,6,7,7,8,8,7,6,Naima/020217.cha,471
Providence,FAT,Naima,female,,51,2;02.17,26.567,2970,,there it is . 450081_451225,there it is.,3,3,3,4,3,3,3,Naima/020217.cha,475
Providence,FAT,Naima,female,,51,2;02.17,26.567,2971,,okay . 451225_452626,okay.,1,1,2,2,3,2,1,Naima/020217.cha,478
Providence,FAT,Naima,female,,51,2;02.17,26.567,2972,,maybe Daddy's gonna get some for you . 453413_455210,maybe Daddy's gonna get some for you.,7,9,9,11,8,9,7,Naima/020217.cha,481
Providence,FAT,Naima,female,,51,2;02.17,26.567,2973,,thighs ! 455210_458020,thighs!,1,1,1,1,1,1,1,Naima/020217.cha,484
Providence,FAT,Naima,female,,51,2;02.17,26.567,2974,,feet .,feet.,1,1,1,1,1,1,1,Naima/020217.cha,487
Providence,FAT,Naima,female,,51,2;02.17,26.567,2975,,okay . 458020_460093,okay.,1,1,2,2,3,2,1,Naima/020217.cha,490
Providence,FAT,Naima,female,,51,2;02.17,26.567,2976,,okay .,okay.,1,1,2,2,3,2,1,Naima/020217.cha,496
Providence,FAT,Naima,female,,51,2;02.17,26.567,2977,,"yeah , just like Naima's [: Naima is] all soapy now . 467085_469623",yeah just like Naima's all soapy now.,7,9,9,10,9,9,7,Naima/020217.cha,504
Providence,FAT,Naima,female,,51,2;02.17,26.567,2978,,Naima's [: Naima is] a soapy baby now . 470881_473223,Naima's a soapy baby now.,5,6,8,8,8,8,5,Naima/020217.cha,507
Providence,FAT,Naima,female,,51,2;02.17,26.567,2979,,oops I mean toddler . 473758_475356,oops I mean toddler.,4,4,5,5,5,5,4,Naima/020217.cha,510
Providence,FAT,Naima,female,,51,2;02.17,26.567,2980,,(be)cause I said baby .,cause I said baby.,4,5,5,6,5,5,4,Naima/020217.cha,518
Providence,FAT,Naima,female,,51,2;02.17,26.567,2981,,but you're a toddler .,but you're a toddler.,4,5,5,6,5,5,4,Naima/020217.cha,526
Providence,FAT,Naima,female,,51,2;02.17,26.567,2982,,are you a baby still ?,are you a baby still?,5,5,6,6,6,6,5,Naima/020217.cha,535
Providence,FAT,Naima,female,,51,2;02.17,26.567,2983,,"really , are you a +..?",really are you a?,4,6,5,5,5,5,4,Naima/020217.cha,543
Providence,FAT,Naima,female,,51,2;02.17,26.567,2984,,you're what ? 490113_491725,you're what?,2,3,2,3,2,2,2,Naima/020217.cha,551
Providence,FAT,Naima,female,,51,2;02.17,26.567,2985,,are you a little baby ?,are you a little baby?,5,5,6,7,6,7,5,Naima/020217.cha,559
Providence,FAT,Naima,female,,51,2;02.17,26.567,2986,,she wants some on her bottom ? 505786_507285,she wants some on her bottom?,6,6,7,8,7,7,6,Naima/020217.cha,575
Providence,FAT,Naima,female,,51,2;02.17,26.567,2987,,"well okay , let's get a little soap for her bottom .",well okay let's get a little soap for her bottom.,10,12,12,13,13,13,10,Naima/020217.cha,583
Providence,FAT,Naima,female,,51,2;02.17,26.567,2988,,"and then it's gonna be time for a rinsie rinsie , for Naima . 517600_521350",and then it's gonna be time for a rinsie rinsie for Naima.,12,15,14,17,14,14,12,Naima/020217.cha,586
Providence,FAT,Naima,female,,51,2;02.17,26.567,2989,,"woah , be careful , be careful . 523486_526216",woah be careful be careful.,5,7,9,9,9,9,5,Naima/020217.cha,589
Providence,FAT,Naima,female,,51,2;02.17,26.567,2990,,"you're alright sweetie , you're alright doll . 526216_529616",you're alright sweetie you're alright doll.,6,9,8,11,8,8,6,Naima/020217.cha,593
Providence,FAT,Naima,female,,51,2;02.17,26.567,2991,,oh . 535291_536316,oh.,1,1,1,1,1,1,1,Naima/020217.cha,597
Providence,FAT,Naima,female,,51,2;02.17,26.567,2992,,"can I get you some , can I get you some bubbles Naima ?",can I get you some can I get you some bubbles Naima?,12,13,14,16,14,14,12,Naima/020217.cha,611
Providence,FAT,Naima,female,,51,2;02.17,26.567,2993,,okay .,okay.,1,1,2,2,3,2,1,Naima/020217.cha,619
Providence,FAT,Naima,female,,51,2;02.17,26.567,2994,,she slipped .,she slipped.,2,3,3,3,3,3,2,Naima/020217.cha,622
Providence,FAT,Naima,female,,51,2;02.17,26.567,2995,,"she , hit her head on the tub , but not very hard .",she hit her head on the tub but not very hard.,11,14,12,12,12,12,11,Naima/020217.cha,628
Providence,FAT,Naima,female,,51,2;02.17,26.567,2996,,here's some bubbles Boo . 552261_554481,here's some bubbles Boo.,4,5,6,7,6,6,4,Naima/020217.cha,634
Providence,FAT,Naima,female,,51,2;02.17,26.567,2997,,yeah . 554481_556421,yeah.,1,1,1,1,1,1,1,Naima/020217.cha,637
Providence,FAT,Naima,female,,51,2;02.17,26.567,2998,,and then let's rinse you off . 556421_558413,and then let's rinse you off.,6,7,6,7,6,6,6,Naima/020217.cha,640
Providence,FAT,Naima,female,,51,2;02.17,26.567,2999,,more bubbles ?,more bubbles?,2,2,3,4,3,3,2,Naima/020217.cha,648
Providence,FAT,Naima,female,,51,2;02.17,26.567,3000,,"you're a slippery baby , I mean toddler .",you're a slippery baby I mean toddler.,7,9,11,12,11,11,7,Naima/020217.cha,651
Providence,FAT,Naima,female,,51,2;02.17,26.567,3001,,you're a slippery baby .,you're a slippery baby.,4,5,7,8,7,7,4,Naima/020217.cha,659
Providence,FAT,Naima,female,,51,2;02.17,26.567,3002,,"okay , my Boo , here we go . 570865_574221",okay my Boo here we go.,6,8,7,8,8,7,6,Naima/020217.cha,662
Providence,FAT,Naima,female,,51,2;02.17,26.567,3003,,you're a toddler ?,you're a toddler?,3,4,4,5,4,4,3,Naima/020217.cha,671
Providence,FAT,Naima,female,,51,2;02.17,26.567,3004,,gotta get your soap off Boo . 650321_652563,gotta get your soap off Boo.,6,8,7,7,7,7,6,Naima/020217.cha,679
Providence,FAT,Naima,female,,51,2;02.17,26.567,3005,,you want what ? 672963_673906,you want what?,3,3,3,3,3,3,3,Naima/020217.cha,682
Providence,FAT,Naima,female,,51,2;02.17,26.567,3006,,"watering can , okay .",watering can okay.,3,5,6,6,7,6,3,Naima/020217.cha,690
Providence,FAT,Naima,female,,51,2;02.17,26.567,3007,,"okay , faucet just , turn the water , for the rinse . 741455_746286",okay faucet just turn the water for the rinse.,9,12,12,13,13,12,9,Naima/020217.cha,699
Providence,FAT,Naima,female,,51,2;02.17,26.567,3008,,"that's a pretty clean , amount of water isn't it ? 746286_750516",that's a pretty clean amount of water isn't it?,9,12,12,12,12,12,9,Naima/020217.cha,702
Providence,FAT,Naima,female,,51,2;02.17,26.567,3009,,"well I think you're rinsed though the duckie's [: duckie is] gonna get rinsed , and the guy ?",well I think you're rinsed though the duckie's gonna get rinsed and the guy?,14,20,18,19,18,18,14,Naima/020217.cha,710
Providence,FAT,Naima,female,,51,2;02.17,26.567,3010,,"get the soap off the duckies , and get the soap off the guy .",get the soap off the duckies and get the soap off the guy.,13,14,14,14,14,14,13,Naima/020217.cha,713
Providence,FAT,Naima,female,,51,2;02.17,26.567,3011,,"and then , we'll be ready , to get out . 759100_762611",and then we'll be ready to get out.,8,11,9,9,9,9,8,Naima/020217.cha,716
Providence,FAT,Naima,female,,51,2;02.17,26.567,3012,,yes .,yes.,1,1,1,1,1,1,1,Naima/020217.cha,724
Providence,FAT,Naima,female,,51,2;02.17,26.567,3013,,you need to change her diaper ?,you need to change her diaper?,6,6,7,8,7,7,6,Naima/020217.cha,737
Providence,FAT,Naima,female,,51,2;02.17,26.567,3014,,you have a diaper on ?,you have a diaper on?,5,5,6,7,6,6,5,Naima/020217.cha,745
Providence,FAT,Naima,female,,51,2;02.17,26.567,3015,,I don't see a diaper on .,I don't see a diaper on.,6,7,7,7,7,7,6,Naima/020217.cha,748
Providence,FAT,Naima,female,,51,2;02.17,26.567,3016,,"I've never had you , given you a bath with a diaper on Naima .",I've never had you given you a bath with a diaper on Naima.,13,17,17,18,17,17,13,Naima/020217.cha,751
Providence,FAT,Naima,female,,51,2;02.17,26.567,3017,,where's the diaper ? 792288_798113,where's the diaper?,3,4,5,5,5,5,3,Naima/020217.cha,754
Providence,FAT,Naima,female,,51,2;02.17,26.567,3018,,is it a pretend diaper ? 798113_799886,is it a pretend diaper?,5,5,7,7,7,7,5,Naima/020217.cha,757
Providence,FAT,Naima,female,,51,2;02.17,26.567,3019,,is it a pretend diaper boo_boo ? 803413_805553,is it a pretend diaper boo_boo?,7,6,9,9,9,9,7,Naima/020217.cha,760
Providence,FAT,Naima,female,,51,2;02.17,26.567,3020,,it's a real one ?,it's a real one?,4,5,4,4,4,4,4,Naima/020217.cha,768
Providence,FAT,Naima,female,,51,2;02.17,26.567,3021,,oh my gosh . 808790_809923,oh my gosh.,3,3,3,3,3,3,3,Naima/020217.cha,771
Providence,FAT,Naima,female,,51,2;02.17,26.567,3022,,can't see it . 809923_811420,can't see it.,3,4,3,3,3,3,3,Naima/020217.cha,774
Providence,FAT,Naima,female,,51,2;02.17,26.567,3023,,"if it's real , it's an invisible . 811420_814045",if it's real it's an invisible.,6,9,8,9,8,9,6,Naima/020217.cha,777
Providence,FAT,Naima,female,,51,2;02.17,26.567,3024,,sure is .,sure is.,2,2,2,3,2,2,2,Naima/020217.cha,785
Providence,FAT,Naima,female,,51,2;02.17,26.567,3025,,oh that's a very nice swimming pool .,oh that's a very nice swimming pool.,7,9,9,10,9,9,7,Naima/020217.cha,793
Providence,FAT,Naima,female,,51,2;02.17,26.567,3026,,"it's a swimming class , oh that's nice .",it's a swimming class oh that's nice.,7,11,8,9,8,8,7,Naima/020217.cha,806
Providence,FAT,Naima,female,,51,2;02.17,26.567,3027,,who's the teacher ?,who's the teacher?,3,4,4,4,4,4,3,Naima/020217.cha,812
Providence,FAT,Naima,female,,51,2;02.17,26.567,3028,,the guy is the teacher .,the guy is the teacher.,5,5,6,6,6,6,5,Naima/020217.cha,820
Providence,FAT,Naima,female,,51,2;02.17,26.567,3029,,wow .,wow.,1,1,1,1,1,1,1,Naima/020217.cha,823
Providence,FAT,Naima,female,,51,2;02.17,26.567,3030,,alright . 853613_854743,alright.,1,1,2,2,2,2,1,Naima/020217.cha,831
Providence,FAT,Naima,female,,51,2;02.17,26.567,3031,,"very good , Mister Guy . 855198_856950",very good Mister Guy.,4,5,6,6,6,6,4,Naima/020217.cha,834
Providence,FAT,Naima,female,,51,2;02.17,26.567,3032,,it's Mister Guy .,it's Mister Guy.,3,4,4,4,4,4,3,Naima/020217.cha,842
Providence,FAT,Naima,female,,51,2;02.17,26.567,3033,,the swimming class teacher .,the swimming class teacher.,4,5,6,6,6,6,4,Naima/020217.cha,848
Providence,FAT,Naima,female,,51,2;02.17,26.567,3034,,is it ?,is it?,2,2,2,2,2,2,2,Naima/020217.cha,901
Providence,FAT,Naima,female,,51,2;02.17,26.567,3035,,"well , don't stick your finger under there then .",well don't stick your finger under there then.,8,10,10,11,10,10,8,Naima/020217.cha,904
Providence,FAT,Naima,female,,51,2;02.17,26.567,3036,,why are you doing it ? 893846_895476,why are you doing it?,5,5,5,5,5,5,5,Naima/020217.cha,910
Providence,FAT,Naima,female,,51,2;02.17,26.567,3037,,that's the dripping water the faucet's [: faucet is] leaking a little . 896676_899463,that's the dripping water the faucet's leaking a little.,9,12,13,14,13,14,9,Naima/020217.cha,918
Providence,FAT,Naima,female,,51,2;02.17,26.567,3038,,"oh it's warm , it's not hot , okay .",oh it's warm it's not hot okay.,7,11,8,8,9,8,7,Naima/020217.cha,931
Providence,FAT,Naima,female,,51,2;02.17,26.567,3039,,well then you can put your hands under there . 907111_909545,well then you can put your hands under there.,9,9,10,11,10,10,9,Naima/020217.cha,934
Providence,FAT,Naima,female,,51,2;02.17,26.567,3040,,is it warm or is it hot ?,is it warm or is it hot?,7,7,7,7,7,7,7,Naima/020217.cha,937
Providence,FAT,Naima,female,,51,2;02.17,26.567,3041,,"it is hot , okay .",it is hot okay.,4,5,5,5,6,5,4,Naima/020217.cha,945
Providence,FAT,Naima,female,,51,2;02.17,26.567,3042,,hasta be pretty uneven .,hasta be pretty uneven.,4,4,8,8,8,8,4,Naima/020217.cha,948
Providence,FAT,Naima,female,,51,2;02.17,26.567,3043,,there's a ffff@q a what in it ?,there's a a what in it?,6,8,7,7,7,7,6,Naima/020217.cha,961
Providence,FAT,Naima,female,,51,2;02.17,26.567,3044,,what did you say there was in the water ? 925800_928038,what did you say there was in the water?,9,11,10,11,10,10,9,Naima/020217.cha,964
Providence,FAT,Naima,female,,51,2;02.17,26.567,3045,,ooh_boo_pumommy@c ? 946450_948681,ooh_boo_pumommy?,3,1,5,5,5,5,3,Naima/020217.cha,987
Providence,FAT,Naima,female,,51,2;02.17,26.567,3046,,oh_foo_boo_pumommy@c .,oh_foo_boo_pumommy.,4,1,6,6,6,6,4,Naima/020217.cha,993
Providence,FAT,Naima,female,,51,2;02.17,26.567,3047,,ah .,ah.,1,1,1,1,1,1,1,Naima/020217.cha,996
Providence,FAT,Naima,female,,51,2;02.17,26.567,3048,,oh .,oh.,1,1,1,1,1,1,1,Naima/020217.cha,1002
Providence,FAT,Naima,female,,51,2;02.17,26.567,3049,,"that's the song , y@l y@l y@l y@l y@l . 959078_962100",that's the song.,3,10,3,3,3,3,3,Naima/020217.cha,1013
Providence,FAT,Naima,female,,51,2;02.17,26.567,3050,,"alright , let's get rid of that , dirty water .",alright let's get rid of that dirty water.,8,11,11,11,11,11,8,Naima/020217.cha,1016
Providence,FAT,Naima,female,,51,2;02.17,26.567,3051,,let's get rid of that dirty water !,let's get rid of that dirty water!,7,8,9,9,9,9,7,Naima/020217.cha,1027
Providence,FAT,Naima,female,,51,2;02.17,26.567,3052,,what is the dirty water ?,what is the dirty water?,5,5,7,7,7,7,5,Naima/020217.cha,1040
Providence,FAT,Naima,female,,51,2;02.17,26.567,3053,,that water's the dirty water .,that water's the dirty water.,5,6,8,8,8,8,5,Naima/020217.cha,1043
Providence,FAT,Naima,female,,51,2;02.17,26.567,3054,,"it's not very dirty actually because that was the rinse water so , you are a very clean , baby . 981958_989256",it's not very dirty actually because that was the rinse water so you are a very clean baby.,18,22,26,28,26,26,18,Naima/020217.cha,1046
Providence,FAT,Naima,female,,51,2;02.17,26.567,3055,,toddler . 989256_989888,toddler.,1,1,2,2,2,2,1,Naima/020217.cha,1049
Providence,FAT,Naima,female,,51,2;02.17,26.567,3056,,"baby , toddler . 989888_990890",baby toddler.,2,3,4,4,4,4,2,Naima/020217.cha,1052
Providence,FAT,Naima,female,,51,2;02.17,26.567,3057,,toddler baby . 990890_992023,toddler baby.,2,2,4,4,4,4,2,Naima/020217.cha,1055
Providence,FAT,Naima,female,,51,2;02.17,26.567,3058,,are you a baby ?,are you a baby?,4,4,5,5,5,5,4,Naima/020217.cha,1063
Providence,FAT,Naima,female,,51,2;02.17,26.567,3059,,goodbye +...,goodbye.,1,2,1,2,1,1,1,Naima/020217.cha,1096
Providence,FAT,Naima,female,,51,2;02.17,26.567,3060,,goodbye guy .,goodbye guy.,2,2,2,3,2,2,2,Naima/020217.cha,1110
Providence,FAT,Naima,female,,51,2;02.17,26.567,3061,,goodbye guy . 1023990_1026018,goodbye guy.,2,2,2,3,2,2,2,Naima/020217.cha,1114
Providence,FAT,Naima,female,,51,2;02.17,26.567,3062,,it's time to say goodbye . 1026018_1028960,it's time to say goodbye.,5,6,5,7,5,5,5,Naima/020217.cha,1118
Providence,FAT,Naima,female,,51,2;02.17,26.567,3063,,it is a scrape . 1041993_1043295,it is a scrape.,4,4,4,5,4,4,4,Naima/020217.cha,1140
Providence,FAT,Naima,female,,51,2;02.17,26.567,3064,,why is it a scrape ?,why is it a scrape?,5,5,5,6,5,5,5,Naima/020217.cha,1148
Providence,FAT,Naima,female,,51,2;02.17,26.567,3065,,well it is just is a scrape . 1047491_1049416,well it is just is a scrape.,7,7,7,8,7,7,7,Naima/020217.cha,1151
Providence,FAT,Naima,female,,51,2;02.17,26.567,3066,,do you mean why did it happen ? 1049416_1050973,do you mean why did it happen?,7,8,8,8,8,8,7,Naima/020217.cha,1154
Providence,FAT,Naima,female,,51,2;02.17,26.567,3067,,"I wasn't , I don't know I wasn't here .",I wasn't I don't know I wasn't here.,8,14,8,9,8,8,8,Naima/020217.cha,1162
Providence,FAT,Naima,female,,51,2;02.17,26.567,3068,,Momma was here ?,Momma was here?,3,4,4,5,4,4,3,Naima/020217.cha,1170
Providence,FAT,Naima,female,,51,2;02.17,26.567,3069,,"we could guess , but we won't know for sure .",we could guess but we won't know for sure.,9,11,9,10,9,9,9,Naima/020217.cha,1173
Providence,FAT,Naima,female,,51,2;02.17,26.567,3070,,"she wants her rake and her , lawnmower ?",she wants her rake and her lawnmower?,7,8,9,10,9,9,7,Naima/020217.cha,1256
Providence,FAT,Naima,female,,51,2;02.17,26.567,3071,,is she gonna work in the yard ? 1117316_1119300,is she gonna work in the yard?,7,8,8,8,8,8,7,Naima/020217.cha,1264
Providence,FAT,Naima,female,,51,2;02.17,26.567,3072,,look what Daddy has . 1139491_1140945,look what Daddy has.,4,4,5,5,5,5,4,Naima/020217.cha,1298
Providence,FAT,Naima,female,,51,2;02.17,26.567,3073,,"be careful Naima it is slippery don't , play around I don't want you to fall and hit yourself again . 1166400_1172105",be careful Naima it is slippery don't play around I don't want you to fall and hit yourself again.,19,22,27,27,28,27,19,Naima/020217.cha,1325
Providence,FAT,Naima,female,,51,2;02.17,26.567,3074,,be careful . 1172680_1174215,be careful.,2,2,4,4,4,4,2,Naima/020217.cha,1329
Providence,FAT,Naima,female,,51,2;02.17,26.567,3075,,let's get out . 1174215_1175325,let's get out.,3,4,3,3,3,3,3,Naima/020217.cha,1332
Providence,FAT,Naima,female,,51,2;02.17,26.567,3076,,yeah .,yeah.,1,1,1,1,1,1,1,Naima/020217.cha,1338
Providence,FAT,Naima,female,,51,2;02.17,26.567,3077,,"Fooba_Wooba , Fooba_Wooba_John . 1193058_1198156",Fooba_Wooba Fooba_Wooba_John.,5,3,9,9,9,9,5,Naima/020217.cha,1362
Providence,FAT,Naima,female,,51,2;02.17,26.567,3078,,I don't know the words it's too new a song Naima .,I don't know the words it's too new a song Naima.,11,13,12,12,12,12,11,Naima/020217.cha,1370
Providence,FAT,Naima,female,,51,2;02.17,26.567,3079,,you know the words better than I do . 1201883_1203986,you know the words better than I do.,8,8,9,9,9,9,8,Naima/020217.cha,1373
Providence,FAT,Naima,female,,51,2;02.17,26.567,3080,,Fooba_Wooba_Puh_John . 1207481_1209665,Fooba_Wooba_Puh_John.,4,1,6,6,6,6,4,Naima/020217.cha,1381
Providence,FAT,Naima,female,,51,2;02.17,26.567,3081,,"Miss Naima's [: Naima is] getting dry , oh , she's running away ! 1211763_1215165",Miss Naima's getting dry oh she's running away!,8,12,12,12,13,12,8,Naima/020217.cha,1384
Providence,FAT,Naima,female,,51,2;02.17,26.567,3082,,oh_my_goodness she's running away .,oh_my_goodness she's running away.,6,5,9,9,10,9,6,Naima/020217.cha,1391
Providence,FAT,Naima,female,,51,2;02.17,26.567,3083,,still recording on this one ?,still recording on this one?,5,5,7,7,7,7,5,Naima/020217.cha,1419
Providence,FAT,Naima,female,,51,2;02.17,26.567,3084,,who +..?,who?,1,2,1,1,1,1,1,Naima/020217.cha,3306
Providence,FAT,Naima,female,,51,2;02.17,26.567,3085,,"oh , my gosh really ?",oh my gosh really?,4,5,5,5,5,5,4,Naima/020217.cha,3312
Providence,FAT,Naima,female,,51,2;02.17,26.567,3086,,ah . 2517966_2519000,ah.,1,1,1,1,1,1,1,Naima/020217.cha,3332
Providence,FAT,Naima,female,,51,2;02.17,26.567,3087,,Fooba_Wooba_John . 2595206_2597843,Fooba_Wooba_John.,3,1,5,5,5,5,3,Naima/020217.cha,3432
Providence,FAT,Naima,female,,51,2;02.17,26.567,3088,,Daddy loves thunder . 2612300_2613988,Daddy loves thunder.,3,3,6,6,6,6,3,Naima/020217.cha,3468
Providence,FAT,Naima,female,,51,2;02.17,26.567,3089,,it's thunder .,it's thunder.,2,3,3,3,3,3,2,Naima/020217.cha,3476
Providence,FAT,Naima,female,,51,2;02.17,26.567,3090,,Daddy loves thunder . 2621115_2622520,Daddy loves thunder.,3,3,6,6,6,6,3,Naima/020217.cha,3482
Providence,FAT,Naima,female,,51,2;02.17,26.567,3091,,it's thunder it's in the clouds in the sky . 2624273_2626583,it's thunder it's in the clouds in the sky.,9,11,10,10,10,10,9,Naima/020217.cha,3490
Providence,FAT,Naima,female,,51,2;02.17,26.567,3092,,yeah it's outside . 2629450_2630778,yeah it's outside.,3,4,4,5,4,4,3,Naima/020217.cha,3501
Providence,FAT,Naima,female,,51,2;02.17,26.567,3093,,"hm: , I wondered about +...",hm I wondered about.,4,7,7,7,7,7,4,Naima/020217.cha,3512
Providence,FAT,Naima,female,,51,2;02.17,26.567,3094,,mm .,mm.,1,1,1,1,1,1,1,Naima/020217.cha,3542
Providence,FAT,Naima,female,,51,2;02.17,26.567,3095,,what other towns and cities do you know ?,what other towns and cities do you know?,8,8,10,10,10,10,8,Naima/020217.cha,3587
Providence,FAT,Naima,female,,51,2;02.17,26.567,3096,,mm .,mm.,1,1,1,1,1,1,1,Naima/020217.cha,3593
Providence,FAT,Naima,female,,51,2;02.17,26.567,3097,,and Florida .,and Florida.,2,2,4,4,4,4,2,Naima/020217.cha,3602
Providence,FAT,Naima,female,,51,2;02.17,26.567,3098,,and Alaska . 2685243_2686700,and Alaska.,2,2,4,4,4,4,2,Naima/020217.cha,3605
Providence,FAT,Naima,female,,51,2;02.17,26.567,3099,,yeah . 2691800_2694533,yeah.,1,1,1,1,1,1,1,Naima/020217.cha,3622
Providence,FAT,Naima,female,,51,2;02.17,26.567,3100,,they fly and they hatch out_of eggs . 2699578_2702210,they fly and they hatch out_of eggs.,8,7,8,8,10,8,8,Naima/020217.cha,3638
Providence,FAT,Naima,female,,51,2;02.17,26.567,3101,,"did you know eagles are related to dinosaurs , Naima ? 2708436_2711911",did you know eagles are related to dinosaurs Naima?,9,11,15,15,15,16,9,Naima/020217.cha,3649
Providence,FAT,Naima,female,,51,2;02.17,26.567,3102,,yeah .,yeah.,1,1,1,1,1,1,1,Naima/020217.cha,3655
Providence,FAT,Naima,female,,51,2;02.17,26.567,3103,,it's raining . 2713000_2716773,it's raining.,2,3,3,3,3,3,2,Naima/020217.cha,3661
Providence,FAT,Naima,female,,51,2;02.17,26.567,3104,,it's raining outside . 2725793_2728580,it's raining outside.,3,4,5,6,5,5,3,Naima/020217.cha,3672
Providence,FAT,Naima,female,,51,2;02.17,26.567,3105,,"I don't hear any meows or , bow_wow_wows@o . 2732843_2738383",I don't hear any meows or bow_wow_wows.,9,9,9,9,9,9,9,Naima/020217.cha,3681
Providence,FAT,Naima,female,,51,2;02.17,26.567,3106,,"oh , there was lightning .",oh there was lightning.,4,7,5,6,5,5,4,Naima/020217.cha,3701
Providence,FAT,Naima,female,,51,2;02.17,26.567,3107,,that means it's gonna thunder in a second . 2745800_2748503,that means it's gonna thunder in a second.,8,10,11,11,11,11,8,Naima/020217.cha,3704
Providence,FAT,Naima,female,,51,2;02.17,26.567,3108,,mm it's probably time to get ready for bed . 2760748_2763321,mm it's probably time to get ready for bed.,9,10,12,13,12,12,9,Naima/020217.cha,3714
Providence,FAT,Naima,female,,51,2;02.17,26.567,3109,,did you brush your teeth Naima ? 2763321_2767390,did you brush your teeth Naima?,6,7,7,7,7,7,6,Naima/020217.cha,3720
Providence,FAT,Naima,female,,52,2;03.06,27.2,3110,,"just wanna close it , okay . 1229906_1232108",just wanna close it okay.,5,7,7,8,8,7,5,Naima/020306.cha,738
Providence,FAT,Naima,female,,52,2;03.06,27.2,3111,,let's read it again . 1233628_1234635,let's read it again.,4,5,5,5,5,5,4,Naima/020306.cha,746
Providence,FAT,Naima,female,,52,2;03.06,27.2,3112,,is Maisey in the house ? 1234635_1236775,is Maisey in the house?,5,5,6,7,7,6,5,Naima/020306.cha,749
Providence,FAT,Naima,female,,52,2;03.06,27.2,3113,,yeah . 1240193_1241161,yeah.,1,1,1,1,1,1,1,Naima/020306.cha,764
Providence,FAT,Naima,female,,52,2;03.06,27.2,3114,,is Maisey in the boat ? 1241161_1244315,is Maisey in the boat?,5,5,6,6,7,6,5,Naima/020306.cha,767
Providence,FAT,Naima,female,,52,2;03.06,27.2,3115,,where ?,where?,1,1,1,2,1,1,1,Naima/020306.cha,788
Providence,FAT,Naima,female,,52,2;03.06,27.2,3116,,"oh , is that a lawnmower noise ? 1264308_1266115",oh is that a lawnmower noise?,6,7,8,9,8,8,6,Naima/020306.cha,791
Providence,FAT,Naima,female,,52,2;03.06,27.2,3117,,let's listen .,let's listen.,2,3,3,3,3,3,2,Naima/020306.cha,799
Providence,FAT,Naima,female,,52,2;03.06,27.2,3118,,I don't hear it . 1266988_1267811,I don't hear it.,4,5,4,4,4,4,4,Naima/020306.cha,802
Providence,FAT,Naima,female,,52,2;03.06,27.2,3119,,how do you know it's not an airplane ? 1269970_1273840,how do you know it's not an airplane?,8,9,9,10,9,9,8,Naima/020306.cha,810
Providence,FAT,Naima,female,,52,2;03.06,27.2,3120,,oh .,oh.,1,1,1,1,1,1,1,Naima/020306.cha,818
Providence,FAT,Naima,female,,52,2;03.06,27.2,3121,,maybe it's an airplane . 1277230_1278481,maybe it's an airplane.,4,5,5,7,5,5,4,Naima/020306.cha,821
Providence,FAT,Naima,female,,52,2;03.06,27.2,3122,,"it's Maisey , how do you spell Maisey ? 1283026_1285963",it's Maisey how do you spell Maisey?,7,9,9,9,11,9,7,Naima/020306.cha,829
Providence,FAT,Naima,female,,52,2;03.06,27.2,3123,,where's she going ? 1288873_1289581,where's she going?,3,4,4,4,4,4,3,Naima/020306.cha,837
Providence,FAT,Naima,female,,52,2;03.06,27.2,3124,,"oh , what's down the hill ? 1292286_1294016",oh what's down the hill?,5,7,5,5,5,5,5,Naima/020306.cha,845
Providence,FAT,Naima,female,,52,2;03.06,27.2,3125,,what's she gonna do down the hill ? 1294016_1295210,what's she gonna do down the hill?,7,9,8,8,8,8,7,Naima/020306.cha,848
Providence,FAT,Naima,female,,52,2;03.06,27.2,3126,,she's gonna do what ? 1298616_1299695,she's gonna do what?,4,6,5,5,5,5,4,Naima/020306.cha,856
