utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
26381,Sarah,94,there .,there .,1,1,1,2,1,1,1,Sarah/040201.cha,944,50.033,tongue .,lassie .,near .,yep it's in there .,did you th ow the Chronicle away ? yep it's in there .,Orphan_Annie you look like Orphan_Annie . did you th ow the Chronicle away ? yep it's in there .
26382,Sarah,94,I step on some .,I step on some .,4,4,4,5,4,4,4,Sarah/040201.cha,950,50.033,needs neck failing scratches .,wastebasket what've gadag stabilize .,sibling leaking smashed bedroom .,read that .,yep it's in there . read that .,did you th ow the Chronicle away ? yep it's in there . read that .
26383,Sarah,94,I can sharpen it .,I can sharpen it .,4,4,5,5,5,5,4,Sarah/040201.cha,953,50.033,tammy automobile wasn't ball .,zoe ricky mauren crossed .,rolo pail mazy kleene .,read that .,yep it's in there . read that .,did you th ow the Chronicle away ? yep it's in there . read that .
26384,Sarah,94,Mommy .,Mommy .,1,1,2,2,2,2,1,Sarah/040201.cha,958,50.033,kick .,exercise .,mac .,read that .,yep it's in there . read that .,did you th ow the Chronicle away ? yep it's in there . read that .
26385,Sarah,94,what's that ?,what's that ?,2,3,2,2,2,2,2,Sarah/040201.cha,961,50.033,de hey ?,pleasy gr ?,kadoo nervous ?,read that .,yep it's in there . read that .,did you th ow the Chronicle away ? yep it's in there . read that .
26386,Sarah,94,you like coffee ?,you like coffee ?,3,3,3,5,3,3,3,Sarah/040201.cha,964,50.033,horsies hear lickin ?,earmuffs potch dumps ?,sense carolina notts ?,read that .,yep it's in there . read that .,did you th ow the Chronicle away ? yep it's in there . read that .
26387,Sarah,94,thank_you (.) mhm .,thank_you mhm .,3,2,3,3,3,3,3,Sarah/040201.cha,967,50.033,hay wiper mother .,tangled angela brr .,wit stronger semolina .,read that .,yep it's in there . read that .,did you th ow the Chronicle away ? yep it's in there . read that .
26388,Sarah,94,you want coffee ?,you want coffee ?,3,3,3,4,3,3,3,Sarah/040201.cha,970,50.033,rain helpin odd ?,purse lib richard ?,spoonfuls atechoo most ?,read that .,yep it's in there . read that .,did you th ow the Chronicle away ? yep it's in there . read that .
26389,Sarah,94,no .,no .,1,1,1,1,1,1,1,Sarah/040201.cha,976,50.033,blast .,starry .,boose .,read that .,yep it's in there . read that .,did you th ow the Chronicle away ? yep it's in there . read that .
26390,Sarah,94,I'm gonna show you something .,I'm gonna show you something .,5,6,8,8,8,8,5,Sarah/040201.cha,979,50.033,pierre coffee helper hatty better .,woebuh barber dat checker sw .,carl cassie's gooda sting hobo .,read that .,yep it's in there . read that .,did you th ow the Chronicle away ? yep it's in there . read that .
26391,Sarah,94,is it raining out ?,is it raining out ?,4,4,5,5,5,5,4,Sarah/040201.cha,982,50.033,dose cloth hair's yoddy ?,portrait petrol rock lampshades ?,delivering sulk whiz michaels ?,read that .,yep it's in there . read that .,did you th ow the Chronicle away ? yep it's in there . read that .
26392,Sarah,94,who carried the umbrella (.) though ?,who carried the umbrella though ?,5,6,8,8,8,8,5,Sarah/040201.cha,988,50.033,bobby bottom plenty cambridge sweet ?,passing dots librarians whiskers railing ?,fear salty josie licka tushy ?,read that .,yep it's in there . read that .,did you th ow the Chronicle away ? yep it's in there . read that .
26393,Sarah,94,why ?,why ?,1,1,1,1,1,1,1,Sarah/040201.cha,994,50.033,flying ?,hammers ?,uppity ?,read that .,yep it's in there . read that .,did you th ow the Chronicle away ? yep it's in there . read that .
26394,Sarah,94,oh .,oh .,1,1,1,1,1,1,1,Sarah/040201.cha,1000,50.033,housie .,alap .,ticks .,because it might rain later .,read that . because it might rain later .,yep it's in there . read that . because it might rain later .
26395,Sarah,94,uhhuh .,uhhuh .,1,1,2,2,2,2,1,Sarah/040201.cha,1006,50.033,coloring .,behind .,barley's .,that's a pretty umbrella huh ?,because it might rain later . that's a pretty umbrella huh ?,read that . because it might rain later . that's a pretty umbrella huh ?
26396,Sarah,94,here's a little pencil .,here's a little pencil .,4,5,6,7,6,7,4,Sarah/040201.cha,1026,50.033,plane rip ones turkey .,fixed chestnut difference isabelle .,dingaling bendie hankie nine .,it's a beautiful swim .,yeah she goes down to the river . it's a beautiful swim .,cause you go out you'll go down the river and you'll stink when you come home . yeah she goes down to the river . it's a beautiful swim .
26397,Sarah,94,here's a little pencil that bends .,here's a little pencil that bends .,6,7,8,9,8,9,6,Sarah/040201.cha,1029,50.033,pick grandfather forest after poppins found .,dog's cupcakes net photograph overs slept .,muddled poor daddy'd ax lipstick ork .,it's a beautiful swim .,yeah she goes down to the river . it's a beautiful swim .,cause you go out you'll go down the river and you'll stink when you come home . yeah she goes down to the river . it's a beautiful swim .
26398,Sarah,94,y(ou) see .,y see .,2,2,2,2,2,2,2,Sarah/040201.cha,1036,50.033,missed china .,grub sully .,pomp tab .,it's a beautiful swim .,yeah she goes down to the river . it's a beautiful swim .,cause you go out you'll go down the river and you'll stink when you come home . yeah she goes down to the river . it's a beautiful swim .
26399,Sarah,94,watch .,watch .,1,1,1,1,1,1,1,Sarah/040201.cha,1042,50.033,army .,there're .,firecar .,I don't know how she gets across Memorial Drive though .,it's a beautiful swim . I don't know how she gets across Memorial Drive though .,yeah she goes down to the river . it's a beautiful swim . I don't know how she gets across Memorial Drive though .
26400,Sarah,94,le(t) me make something .,le me make something .,4,4,6,7,6,6,4,Sarah/040201.cha,1045,50.033,somewhere kennedy jackobells dad .,hippos owe combination turtle's .,sleeky maypo donuts pret .,I don't know how she gets across Memorial Drive though .,it's a beautiful swim . I don't know how she gets across Memorial Drive though .,yeah she goes down to the river . it's a beautiful swim . I don't know how she gets across Memorial Drive though .
26401,Sarah,94,I throwed [: threw] [* +ed] up yesterday .,I throwed up yesterday .,4,5,7,7,8,7,4,Sarah/040201.cha,1064,50.033,jo fingers goin egg .,obey marybeth minie surfing .,device smoking cuckoo lousy .,gave you a bath outside .,you couldn't even let her in the house . gave you a bath outside .,she come home . you couldn't even let her in the house . gave you a bath outside .
26402,Sarah,94,yes sir .,yes sir .,2,2,2,2,2,2,2,Sarah/040201.cha,1070,50.033,sumpin melissa's .,death jasmine .,peeps tent .,no .,gave you a bath outside . no .,you couldn't even let her in the house . gave you a bath outside . no .
26403,Sarah,94,I throwed [: threw] [* +ed] up yesterday .,I throwed up yesterday .,4,5,7,7,8,7,4,Sarah/040201.cha,1080,50.033,rocky andrews where fighting .,skimpy dustpan eighteen pretty .,highchair sognathus bleeding rifle .,I'm talking to the dog .,oh huh ? I'm talking to the dog .,no . oh huh ? I'm talking to the dog .
26404,Sarah,94,I had a bellyache .,I had a bellyache .,4,5,5,6,5,5,4,Sarah/040201.cha,1089,50.033,cold grabby mind sixteen .,tailor fishhead celia sunny .,asda cadabra ripe peepbo .,c me ere .,oh yeah you were sick last night . c me ere .,I'm talking to the dog . oh yeah you were sick last night . c me ere .
26405,Sarah,94,I had xxx .,I had .,2,3,2,2,2,2,2,Sarah/040201.cha,1095,50.033,pretend crow .,parrot's nate .,fireworks soaking .,where d ya get the bellyache from ?,c me ere . where d ya get the bellyache from ?,oh yeah you were sick last night . c me ere . where d ya get the bellyache from ?
26406,Sarah,94,so long .,so long .,2,2,2,2,2,2,2,Sarah/040201.cha,1116,50.033,two policeman .,highway title .,mamaka j's .,y gonna say goodbye ?,oh . y gonna say goodbye ?,what's a matter ? oh . y gonna say goodbye ?
26407,Sarah,94,see y(ou) later .,see y later .,3,3,4,4,4,4,3,Sarah/040201.cha,1122,50.033,stomach can't surprise .,measles loop office .,bamp natural saves .,see y later .,y gonna say goodbye ? see y later .,oh . y gonna say goodbye ? see y later .
26408,Sarah,94,xxx .,.,0,0,0,0,0,0,0,Sarah/040201.cha,1130,50.033,.,.,.,show her out .,see y later . show her out .,y gonna say goodbye ? see y later . show her out .
26409,Sarah,94,I'm not (.) I'm waggin(g) her tail .,I'm not I'm waggin her tail .,6,8,7,7,7,7,6,Sarah/040201.cha,1135,50.033,should directions hey working hate neck .,menace bears picnic men's time thompson .,enchanted crunched popsicle bump sally masons .,don't pull her tail .,show her out . don't pull her tail .,see y later . show her out . don't pull her tail .
26410,Sarah,94,you wanna see how I make a xxx ?,you wanna see how I make a ?,7,7,8,9,8,8,7,Sarah/040201.cha,1141,50.033,design covers fair my gertie's dup chris ?,curls rans crabby collect spankin hohoho discover ?,jingles cattle eve quail travis song throwup ?,oh you're waggin her tail .,don't pull her tail . oh you're waggin her tail .,show her out . don't pull her tail . oh you're waggin her tail .
26411,Sarah,94,go down (.) and now in the middle .,go down and now in the middle .,7,7,7,8,7,8,7,Sarah/040201.cha,1144,50.033,hole toes making sweeps color want broken .,muhn smoothing frog's ginglinglinglingling distance hoverfairy simpler .,rinny skipper vrum anymore zooming lint ca .,oh you're waggin her tail .,don't pull her tail . oh you're waggin her tail .,show her out . don't pull her tail . oh you're waggin her tail .
26412,Sarah,94,you wanna see how I make a k@l ?,you wanna see how I make a ?,7,8,8,9,8,8,7,Sarah/040201.cha,1147,50.033,thousand splitting motor oh bib job girl ?,hammer there's music jigsaws bozo poppleton triceritops ?,road's truth snowed answ stores licious egg ?,oh you're waggin her tail .,don't pull her tail . oh you're waggin her tail .,show her out . don't pull her tail . oh you're waggin her tail .
26413,Sarah,94,look .,look .,1,1,1,1,1,1,1,Sarah/040201.cha,1150,50.033,owie .,zookeeper .,lazy .,oh you're waggin her tail .,don't pull her tail . oh you're waggin her tail .,show her out . don't pull her tail . oh you're waggin her tail .
26414,Sarah,94,I can make a little one .,I can make a little one .,6,6,6,8,6,7,6,Sarah/040201.cha,1153,50.033,bye believe bow dabadoo fiddle huhuh .,stroke dominos strength wacky patch squasheded .,horn hee vegetables tonic lantern's cabbage .,oh you're waggin her tail .,don't pull her tail . oh you're waggin her tail .,show her out . don't pull her tail . oh you're waggin her tail .
26415,Sarah,94,I can make a (.) &-um (.) &-um +...,I can make a .,4,5,4,5,4,4,4,Sarah/040201.cha,1156,50.033,got she's huh drawing +...,snowflakes locking lemme earrings +...,peter's honkhonk especially cow +...,oh you're waggin her tail .,don't pull her tail . oh you're waggin her tail .,show her out . don't pull her tail . oh you're waggin her tail .
26416,Sarah,94,(.) can you make a xxx now (.) Mommy ?,can you make a now Mommy ?,6,6,7,8,7,7,6,Sarah/040201.cha,1159,50.033,crib dirty ome cha fire automatic ?,coby pennys isabella cantona scribbles hada ?,pigpen ziphius best littler cations bridle ?,oh you're waggin her tail .,don't pull her tail . oh you're waggin her tail .,show her out . don't pull her tail . oh you're waggin her tail .
26417,Sarah,94,down .,down .,1,1,1,1,1,1,1,Sarah/040201.cha,1165,50.033,yours .,toast .,rows .,down .,oh you're waggin her tail . down .,don't pull her tail . oh you're waggin her tail . down .
26418,Sarah,94,xxx that way .,that way .,2,2,2,2,2,2,2,Sarah/040201.cha,1171,50.033,anyone buttom .,brighams peepo .,artis hellos .,hold it that way .,down . hold it that way .,oh you're waggin her tail . down . hold it that way .
26419,Sarah,94,and down this way .,and down this way .,4,4,4,4,4,4,4,Sarah/040201.cha,1177,50.033,broke truck's woof water's .,fortnight horrible layin jamaica .,rude oregon bakewells pansies .,then that way .,hold it that way . then that way .,down . hold it that way . then that way .
26420,Sarah,94,that one's right .,that one's right .,3,4,4,4,4,4,3,Sarah/040201.cha,1186,50.033,makin boy spancy .,toilet harry awa .,amins flirt smoothie's .,le me get a piece of paper .,no this way . le me get a piece of paper .,then that way . no this way . le me get a piece of paper .
26421,Sarah,94,that one's right .,that one's right .,3,4,4,4,4,4,3,Sarah/040201.cha,1192,50.033,spancy duck bond .,dolly's croder hubbard .,combination especially list .,huh ?,le me get a piece of paper . huh ?,no this way . le me get a piece of paper . huh ?
26422,Sarah,94,we have piece of paper .,we have piece of paper .,5,5,6,8,6,6,5,Sarah/040201.cha,1196,50.033,goats found jackobells stays tummyache .,funch burglar loose carving powers .,val gaga bugagee storybook warren .,huh ?,le me get a piece of paper . huh ?,no this way . le me get a piece of paper . huh ?
26423,Sarah,94,we bought it .,we bought it .,3,4,3,3,3,3,3,Sarah/040201.cha,1199,50.033,kept sled oops .,stalking wanders teletable .,gabby sloppity mackerel .,huh ?,le me get a piece of paper . huh ?,no this way . le me get a piece of paper . huh ?
26424,Sarah,94,we bought all by ourselves .,we bought all by ourselves .,5,6,7,7,7,7,5,Sarah/040201.cha,1202,50.033,jo tunafish grow drip slides .,tiggie games flaky manda harmony .,armadillos momma nk cop wiping .,huh ?,le me get a piece of paper . huh ?,no this way . le me get a piece of paper . huh ?
26425,Sarah,94,oh .,oh .,1,1,1,1,1,1,1,Sarah/040201.cha,1209,50.033,monsters .,drawed .,first .,there that's a .,huh ? there that's a .,le me get a piece of paper . huh ? there that's a .
26426,Sarah,94,big one or little one ?,big one or little one ?,5,5,5,6,5,6,5,Sarah/040201.cha,1215,50.033,dope once oops get nice ?,garden's puzzled dog keyhole sheriff ?,master bracelets escalator wildy sergeant ?,straight down then up and down .,there that's a . straight down then up and down .,huh ? there that's a . straight down then up and down .
26427,Sarah,94,I wanna make a big one .,I wanna make a big one .,6,6,7,8,7,7,6,Sarah/040201.cha,1221,50.033,though wagons needa ran messing parties .,plough sorts bridget road's ney deliveries .,sthat skippin rounds wrappings shunt shock .,well whichever one you wanna make .,straight down then up and down . well whichever one you wanna make .,there that's a . straight down then up and down . well whichever one you wanna make .
26428,Sarah,94,big line ?,big line ?,2,2,2,3,2,2,2,Sarah/040201.cha,1227,50.033,poor ay ?,thumb's chained ?,marvin gallop ?,oh .,well whichever one you wanna make . oh .,straight down then up and down . well whichever one you wanna make . oh .
26429,Sarah,94,a big line (.) Mommy ?,a big line Mommy ?,4,4,5,6,5,5,4,Sarah/040201.cha,1230,50.033,feel struck lines came ?,macdonalds yi gas scared ?,fog warn dadadadadadada cruise ?,oh .,well whichever one you wanna make . oh .,straight down then up and down . well whichever one you wanna make . oh .
26430,Sarah,94,oh .,oh .,1,1,1,1,1,1,1,Sarah/040201.cha,1242,50.033,usually .,cat .,boing .,make a .,down up and down . make a .,you're goin the wrong way . down up and down . make a .
26431,Sarah,94,you make two k@l-s ?,you make two ?,3,4,3,4,3,3,3,Sarah/040201.cha,1245,50.033,firewood jane bing ?,cocoon gobby forward ?,topart sprinkle cuse'ed ?,make a .,down up and down . make a .,you're goin the wrong way . down up and down . make a .
26432,Sarah,94,a little one and a big one ?,a little one and a big one ?,7,7,7,8,7,8,7,Sarah/040201.cha,1248,50.033,bit coffee leaf crepe ball frog smell ?,waddy parasaurolophus hate brian hopperoo hopeless weighted ?,foods kenden beetle bumbo aspirin ream drowning ?,make a .,down up and down . make a .,you're goin the wrong way . down up and down . make a .
26433,Sarah,94,<is that> [/] (.) <is that> [/] (.) is that a straight line ?,is that is that is that a straight line ?,9,5,9,10,9,9,9,Sarah/040201.cha,1257,50.033,pictures sleigh bellyache gilbert same tractor bup better charming ?,barrels bunny nod gray yak drinks kinking fortys ash ?,sentence moles spatula spacesuit nook iguana bigger tire's growling ?,no that's the wrong way .,yeah . no that's the wrong way .,make a . yeah . no that's the wrong way .
26434,Sarah,94,that way down to the ground ?,that way down to the ground ?,6,6,6,6,6,6,6,Sarah/040201.cha,1266,50.033,there's bunny ripped yessir gestion halloween ?,jan thirtys olives sinks wing's carwin ?,roo rosy tv chacha kaboom grips ?,then up to the sky and down to the ground .,yeah but you want a straight line down . then up to the sky and down to the ground .,no that's the wrong way . yeah but you want a straight line down . then up to the sky and down to the ground .
26435,Sarah,94,is that the middle ?,is that the middle ?,4,4,4,5,4,5,4,Sarah/040201.cha,1272,50.033,cake's rice toast sheryl ?,watcha early peaceful icecubes ?,bird's taught rust checked ?,yeah now make a line up to the sky over here in the middle .,then up to the sky and down to the ground . yeah now make a line up to the sky over here in the middle .,yeah but you want a straight line down . then up to the sky and down to the ground . yeah now make a line up to the sky over here in the middle .
26436,Sarah,94,that long ?,that long ?,2,2,2,2,2,2,2,Sarah/040201.cha,1290,50.033,says pencil ?,whuh hoses ?,mudguard hilda ?,up here don't make it too long y know .,let's try it over here . up here don't make it too long y know .,that's a good girl . let's try it over here . up here don't make it too long y know .
26437,Sarah,94,up to the sky ?,up to the sky ?,4,4,4,4,4,4,4,Sarah/040201.cha,1296,50.033,speak flying punish singing ?,lancaster chocolaty pal nuttin ?,danger oon munsty twins ?,Sarah now up to the sky .,up here don't make it too long y know . Sarah now up to the sky .,let's try it over here . up here don't make it too long y know . Sarah now up to the sky .
26438,Sarah,94,right there ?,right there ?,2,2,2,3,2,2,2,Sarah/040201.cha,1305,50.033,mirror moves ?,pest roots ?,doggie heat ?,now down to the ground .,Sarah you start over here on the line . now down to the ground .,Sarah now up to the sky . Sarah you start over here on the line . now down to the ground .
26439,Sarah,94,I make one (.) Daddy .,I make one Daddy .,4,4,5,6,5,5,4,Sarah/040201.cha,1311,50.033,nickname mean he doodoodoodoodoodoodoodoodoodoo .,den gloomy clipping ourselves .,leotards gestion hundreds shaky .,yeah .,now down to the ground . yeah .,Sarah you start over here on the line . now down to the ground . yeah .
26440,Sarah,94,I know how to write my name now (.) huh ?,I know how to write my name now huh ?,9,9,9,11,9,9,9,Sarah/040201.cha,1320,50.033,sunglasses story onion's nursery charmin guy sits backbone hear ?,ahahahah peeps pottie kinds decorating robert trains pumper ayon ?,belongs crumb jiggling christmas run beard shelves races laundry ?,oh yeah .,le me see . oh yeah .,yeah . le me see . oh yeah .
26441,Sarah,94,yup (.) that's easy .,yup that's easy .,3,4,4,4,4,4,3,Sarah/040201.cha,1327,50.033,duck bumbumbumbum changing .,bouncing spits mushrooms .,mouthfuls asleep appointment .,you know how to make an .,. you know how to make an .,oh yeah . . you know how to make an .
26442,Sarah,94,like that (.) huh ?,like that huh ?,3,3,3,4,3,3,3,Sarah/040201.cha,1330,50.033,goodie hang tent ?,stalking smooch nickelodeon ?,rapunzel dadadoh caiinie ?,you know how to make an .,. you know how to make an .,oh yeah . . you know how to make an .
26443,Sarah,94,oh (.) this is no good .,oh this is no good .,5,5,5,5,5,5,5,Sarah/040201.cha,1336,50.033,tootin after folks breakin name .,fireplace family's abc's throwin soakin .,thorn stand sended gat coffee's .,oh Sarah .,you know how to make an . oh Sarah .,. you know how to make an . oh Sarah .
26444,Sarah,94,oh (.) looks like a tent .,oh looks like a tent .,5,5,5,6,5,5,5,Sarah/040201.cha,1348,50.033,appeared drawing wood stoppity mindin .,lookit pay fields skipped missin .,hiccup glath wiped muddy blood .,then cross it .,down like a tent . then cross it .,this is an . down like a tent . then cross it .
26445,Sarah,94,then go on that line .,then go on that line .,5,5,5,6,5,5,5,Sarah/040201.cha,1364,50.033,curlers battery's pistol wolf greatest .,bloody overs st doed astaire .,beavers jiggler posts locks kiki .,then down and over .,no up to a point see ? then down and over .,yeah now down down . no up to a point see ? then down and over .
26446,Sarah,94,mhm .,mhm .,1,1,1,1,1,1,1,Sarah/040201.cha,1373,50.033,pierre .,minna .,keeps .,just cross it .,now just cross it . just cross it .,then down and over . now just cross it . just cross it .
26447,Sarah,94,like that .,like that .,2,2,2,3,2,2,2,Sarah/040201.cha,1388,50.033,street wagon .,mumy amount .,alfie wif .,that's an .,leave it down and over . that's an .,no no don't take the pencil off the the paper . leave it down and over . that's an .
26448,Sarah,94,oh (.) that's an xxx .,oh that's an .,3,4,3,3,3,3,3,Sarah/040201.cha,1397,50.033,whoo hard pop .,bran pussycat uit .,ursul donal ribbit .,up down then cross it .,down down up down . up down then cross it .,that's an . down down up down . up down then cross it .
26449,Sarah,94,two a@l-s (.) now an m@l (.) huh ?,two now an huh ?,4,6,4,4,4,4,4,Sarah/040201.cha,1400,50.033,somethin muscles lickin charming ?,teachers helper holland stayed ?,parachute fooba candles llo ?,up down then cross it .,down down up down . up down then cross it .,that's an . down down up down . up down then cross it .
26450,Sarah,94,that's a m@l .,that's a .,2,4,2,2,2,2,2,Sarah/040201.cha,1406,50.033,already heard .,udder also .,f beads .,no wait until you can accomplish an a first before you go to the .,up down then cross it . no wait until you can accomplish an a first before you go to the .,down down up down . up down then cross it . no wait until you can accomplish an a first before you go to the .
26451,Sarah,94,that a m@l (.) Mommy ?,that a Mommy ?,3,4,4,4,4,4,3,Sarah/040201.cha,1409,50.033,paul's changed the ?,ask dixie startled ?,sure james whistled ?,no wait until you can accomplish an a first before you go to the .,up down then cross it . no wait until you can accomplish an a first before you go to the .,down down up down . up down then cross it . no wait until you can accomplish an a first before you go to the .
26452,Sarah,94,I can make xxx .,I can make .,3,3,3,4,3,3,3,Sarah/040201.cha,1418,50.033,draws gum kissy .,skydiving differen saber .,lauren tricked system .,but it's got an awful lot o hills in it .,well kind o . but it's got an awful lot o hills in it .,no wait until you can accomplish an a first before you go to the . well kind o . but it's got an awful lot o hills in it .
26453,Sarah,94,yah [: yes] (.) that's easy .,yah that's easy .,3,4,4,4,4,4,3,Sarah/040201.cha,1424,50.033,gum scissor dinner .,eve bedtime amen .,waking punished abbie .,can you make an ?,but it's got an awful lot o hills in it . can you make an ?,well kind o . but it's got an awful lot o hills in it . can you make an ?
26454,Sarah,94,make +...,make .,1,2,1,2,1,1,1,Sarah/040201.cha,1427,50.033,glass +...,dingaling +...,alex's +...,can you make an ?,but it's got an awful lot o hills in it . can you make an ?,well kind o . but it's got an awful lot o hills in it . can you make an ?
26455,Sarah,94,yes .,yes .,1,1,1,1,1,1,1,Sarah/040201.cha,1437,50.033,kickin .,delphidinio .,lucky .,you make an and put a line on it .,see then you make a . you make an and put a line on it .,. see then you make a . you make an and put a line on it .
26456,Sarah,94,doesn't stand up .,doesn't stand up .,3,4,3,3,3,3,3,Sarah/040201.cha,1443,50.033,garden wolf exercise .,cot splinter crusty .,cool agreed colored .,make a .,you make an and put a line on it . make a .,see then you make a . you make an and put a line on it . make a .
26457,Sarah,94,watch this .,watch this .,2,2,2,2,2,2,2,Sarah/040201.cha,1446,50.033,none dreams .,weetabix dih .,snakes vash .,make a .,you make an and put a line on it . make a .,see then you make a . you make an and put a line on it . make a .
26458,Sarah,94,guess what this is .,guess what this is .,4,4,4,4,4,4,4,Sarah/040201.cha,1449,50.033,mommy frightened lobster egg .,slither sie loving hihee .,cats yah shaking c's .,make a .,you make an and put a line on it . make a .,see then you make a . you make an and put a line on it . make a .
26459,Sarah,94,it's a surprise .,it's a surprise .,3,4,4,5,4,4,3,Sarah/040201.cha,1458,50.033,kick funniest striped .,baggie deep bag .,tuna covers mike .,you tell me .,I don't know . you tell me .,make a . I don't know . you tell me .
26460,Sarah,94,what is it now ?,what is it now ?,4,4,4,4,4,4,4,Sarah/040201.cha,1464,50.033,creepy nutter happened fences ?,not supermarket juice claws ?,surprised tigers upset ampoo ?,surprise ?,you tell me . surprise ?,I don't know . you tell me . surprise ?
26461,Sarah,94,commer@c .,commer .,1,1,2,2,2,2,1,Sarah/040201.cha,1470,50.033,crow .,mermaid .,flush .,I don't know what it is .,surprise ? I don't know what it is .,you tell me . surprise ? I don't know what it is .
26462,Sarah,94,you say the rest [?] eration@c .,you say the rest eration .,5,5,7,7,7,7,5,Sarah/040201.cha,1476,50.033,moved fixed belly yellow turtle .,spends shiny tweaked squeezing fingerpaints .,mad dollhouse mammy jupiter behaving .,a comma ?,I don't know what it is . a comma ?,surprise ? I don't know what it is . a comma ?
26463,Sarah,94,commeration@c .,commeration .,1,1,4,4,4,4,1,Sarah/040201.cha,1482,50.033,thirsty .,splodge .,catcher's .,what ?,a comma ? what ?,I don't know what it is . a comma ? what ?
26464,Sarah,94,yeah .,yeah .,1,1,1,1,1,1,1,Sarah/040201.cha,1488,50.033,cloth .,lighter .,ew .,commeration ?,what ? commeration ?,a comma ? what ? commeration ?
26465,Sarah,94,what's this ?,what's this ?,2,3,2,2,2,2,2,Sarah/040201.cha,1491,50.033,pattycake pose ?,drinkin nag ?,themselves chucked ?,commeration ?,what ? commeration ?,a comma ? what ? commeration ?
26466,Sarah,94,that's nobody .,that's nobody .,2,3,4,4,4,4,2,Sarah/040201.cha,1497,50.033,boy doctor .,astronauts tine .,wider swampscott .,that's a commeration .,commeration ? that's a commeration .,what ? commeration ? that's a commeration .
26467,Sarah,94,I can make a p@l .,I can make a .,4,5,4,5,4,4,4,Sarah/040201.cha,1501,50.033,taste coughing mad wet .,stationmaster horsie crumbs connor .,kabob whistling statue pentagon .,that's a commeration .,commeration ? that's a commeration .,what ? commeration ? that's a commeration .
26468,Sarah,94,you make a p@l like that .,you make a like that .,5,6,5,7,5,5,5,Sarah/040201.cha,1504,50.033,moe charmings hair's chairs sheddin .,salt courtney boop truck mummy .,timothy's cavities egret pud flair .,that's a commeration .,commeration ? that's a commeration .,what ? commeration ? that's a commeration .
26469,Sarah,94,that a p@l ?,that a ?,2,3,2,2,2,2,2,Sarah/040201.cha,1507,50.033,ajax yellows ?,mcduff nack ?,diedawdawdaw yogi ?,that's a commeration .,commeration ? that's a commeration .,what ? commeration ? that's a commeration .
26470,Sarah,94,that a +...,that a .,2,3,2,2,2,2,2,Sarah/040201.cha,1517,50.033,califragislisticixialidocious scissors +...,speak brilliant +...,easel floating +...,if you wanna make a you put another circle on see ?,yeah that's very good . if you wanna make a you put another circle on see ?,that's a commeration . yeah that's very good . if you wanna make a you put another circle on see ?
26471,Sarah,94,I put a circle on .,I put a circle on .,5,6,5,6,5,6,5,Sarah/040201.cha,1526,50.033,buy min doing curly stores .,science airing sugar tyrannosaurus hotsausagedog .,blackcurrant sofa tats sleeps whey .,that's a and that's a .,put a line down so . that's a and that's a .,if you wanna make a you put another circle on see ? put a line down so . that's a and that's a .
26472,Sarah,94,that a p@l .,that a .,2,3,2,2,2,2,2,Sarah/040201.cha,1530,50.033,straight gone .,polar niled .,emilene triangly .,that's a and that's a .,put a line down so . that's a and that's a .,if you wanna make a you put another circle on see ? put a line down so . that's a and that's a .
26473,Sarah,94,put another +...,put another .,2,3,4,4,4,4,2,Sarah/040201.cha,1533,50.033,bozo starts +...,cheerios drivers +...,sunshine jackie's +...,that's a and that's a .,put a line down so . that's a and that's a .,if you wanna make a you put another circle on see ? put a line down so . that's a and that's a .
26474,Sarah,94,now this side .,now this side .,3,3,3,4,3,3,3,Sarah/040201.cha,1539,50.033,bought popeye space .,ellery bobs taper .,doll's just microwave .,now over this side .,that's a and that's a . now over this side .,put a line down so . that's a and that's a . now over this side .
26475,Sarah,94,that's a p@l (.) I mean that's d@l .,that's a I mean that's .,5,9,5,5,5,5,5,Sarah/040201.cha,1545,50.033,eggs after spoon payin romper .,klack squishy television's touched inky .,cafeteria microscope tum brings mum .,no go this way .,now over this side . no go this way .,that's a and that's a . now over this side . no go this way .
26476,Sarah,94,a b@l .,a .,1,2,1,1,1,1,1,Sarah/040201.cha,1551,50.033,stoppity .,dolphin .,bookbag .,.,no go this way . .,now over this side . no go this way . .
26477,Sarah,94,looks like a real b@l (.) huh ?,looks like a real huh ?,5,6,5,6,5,5,5,Sarah/040201.cha,1554,50.033,good praying lights pick teenager ?,quite penne somewhat anywhere mushing ?,healthy connected dem danny pontooned ?,.,no go this way . .,now over this side . no go this way . .
26478,Sarah,94,there no g@l in here .,there no in here .,4,5,4,6,4,4,4,Sarah/040201.cha,1560,50.033,seek drove necks hater .,daisy's wahoo gravys cornwall .,unattach flipflop absurd nipping .,yeah it looks like a real .,. yeah it looks like a real .,no go this way . . yeah it looks like a real .
26479,Sarah,94,i@l +...,.,0,2,0,0,0,0,0,Sarah/040201.cha,1566,50.033,+...,+...,+...,make an .,yeah it looks like a real . make an .,. yeah it looks like a real . make an .
26480,Sarah,94,hunm .,hunm .,1,1,1,1,1,1,1,Sarah/040201.cha,1572,50.033,copy .,salamis .,noinky .,know how to make an ?,make an . know how to make an ?,yeah it looks like a real . make an . know how to make an ?
