utt_id,utt_id_role,speaker,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,context_k1,context_k2,context_k3
11861,11838,MOT,Adam,30,why don't you hold it ?,why don't you hold it ?,5,6,5,5,5,5,5,Adam/030501.cha,2714,41.033,don't put it in your mouth .,if you blow gently I think you'll get more . don't put it in your mouth .,blow gently . if you blow gently I think you'll get more . don't put it in your mouth .
11862,11839,MOT,Adam,30,I don't know .,I don't know .,3,4,3,3,3,3,3,Adam/030501.cha,2726,41.033,why don't you hold it ?,don't put it in your mouth . why don't you hold it ?,if you blow gently I think you'll get more . don't put it in your mouth . why don't you hold it ?
11863,11840,MOT,Adam,30,I didn't see you .,I didn't see you .,4,6,4,4,4,4,4,Adam/030501.cha,2729,41.033,I don't know .,why don't you hold it ? I don't know .,don't put it in your mouth . why don't you hold it ? I don't know .
11864,11841,MOT,Adam,30,did you ?,did you ?,2,3,2,2,2,2,2,Adam/030501.cha,2732,41.033,I didn't see you .,I don't know . I didn't see you .,why don't you hold it ? I don't know . I didn't see you .
11865,11842,MOT,Adam,30,if you wanna .,if you wanna .,3,3,4,4,4,4,3,Adam/030501.cha,2744,41.033,did you ?,I didn't see you . did you ?,I don't know . I didn't see you . did you ?
11866,11843,MOT,Adam,30,now what if you blow them up in the air ?,now what if you blow them up in the air ?,10,10,10,10,10,10,10,Adam/030501.cha,2750,41.033,if you wanna .,did you ? if you wanna .,I didn't see you . did you ? if you wanna .
11867,11844,MOT,Adam,30,no (.) it didn't go there .,no it didn't go there .,5,7,5,6,5,5,5,Adam/030501.cha,2759,41.033,now what if you blow them up in the air ?,if you wanna . now what if you blow them up in the air ?,did you ? if you wanna . now what if you blow them up in the air ?
11868,11845,MOT,Adam,30,blow it up in the air .,blow it up in the air .,6,6,6,6,6,6,6,Adam/030501.cha,2762,41.033,no it didn't go there .,now what if you blow them up in the air ? no it didn't go there .,if you wanna . now what if you blow them up in the air ? no it didn't go there .
11869,11846,MOT,Adam,30,he can see .,he can see .,3,3,3,3,3,3,3,Adam/030501.cha,2765,41.033,blow it up in the air .,no it didn't go there . blow it up in the air .,now what if you blow them up in the air ? no it didn't go there . blow it up in the air .
11870,11847,MOT,Adam,30,don't put it in your mouth (.) honey .,don't put it in your mouth honey .,7,8,8,8,9,8,7,Adam/030501.cha,2771,41.033,he can see .,blow it up in the air . he can see .,no it didn't go there . blow it up in the air . he can see .
11871,11848,MOT,Adam,30,because it was so pretty .,because it was so pretty .,5,6,7,8,7,7,5,Adam/030501.cha,2784,41.033,don't put it in your mouth honey .,he can see . don't put it in your mouth honey .,blow it up in the air . he can see . don't put it in your mouth honey .
11872,11849,MOT,Adam,30,no (.) no (.) Adam .,no no Adam .,3,3,4,4,4,4,3,Adam/030501.cha,2787,41.033,because it was so pretty .,don't put it in your mouth honey . because it was so pretty .,he can see . don't put it in your mouth honey . because it was so pretty .
11873,11850,MOT,Adam,30,don't put it in your mouth (.) honey .,don't put it in your mouth honey .,7,8,8,8,9,8,7,Adam/030501.cha,2790,41.033,no no Adam .,because it was so pretty . no no Adam .,don't put it in your mouth honey . because it was so pretty . no no Adam .
11874,11851,MOT,Adam,30,Adam (.) we'll hafta put it up if you put it in your mouth again .,Adam we'll hafta put it up if you put it in your mouth again .,14,15,17,17,17,17,14,Adam/030501.cha,2796,41.033,don't put it in your mouth honey .,no no Adam . don't put it in your mouth honey .,because it was so pretty . no no Adam . don't put it in your mouth honey .
11875,11852,MOT,Adam,30,it doesn't taste good (.) does it .,it doesn't taste good does it .,6,7,6,7,6,6,6,Adam/030501.cha,2799,41.033,Adam we'll hafta put it up if you put it in your mouth again .,don't put it in your mouth honey . Adam we'll hafta put it up if you put it in your mouth again .,no no Adam . don't put it in your mouth honey . Adam we'll hafta put it up if you put it in your mouth again .
11876,11853,MOT,Adam,30,Paul sees that one .,Paul sees that one .,4,4,4,4,4,4,4,Adam/030501.cha,2809,41.033,it doesn't taste good does it .,Adam we'll hafta put it up if you put it in your mouth again . it doesn't taste good does it .,don't put it in your mouth honey . Adam we'll hafta put it up if you put it in your mouth again . it doesn't taste good does it .
11877,11854,MOT,Adam,30,blow gently (.) Adam .,blow gently Adam .,3,3,5,5,5,5,3,Adam/030501.cha,2815,41.033,Paul sees that one .,it doesn't taste good does it . Paul sees that one .,Adam we'll hafta put it up if you put it in your mouth again . it doesn't taste good does it . Paul sees that one .
11878,11855,MOT,Adam,30,see .,see .,1,1,1,1,1,1,1,Adam/030501.cha,2818,41.033,blow gently Adam .,Paul sees that one . blow gently Adam .,it doesn't taste good does it . Paul sees that one . blow gently Adam .
11879,11856,MOT,Adam,30,it's all_gone .,it's all_gone .,3,3,3,4,3,3,3,Adam/030501.cha,2821,41.033,see .,blow gently Adam . see .,Paul sees that one . blow gently Adam . see .
11880,11857,MOT,Adam,30,d(o) you have it ?,d you have it ?,4,4,4,5,4,4,4,Adam/030501.cha,2827,41.033,it's all_gone .,see . it's all_gone .,blow gently Adam . see . it's all_gone .
11881,11858,MOT,Adam,30,let's see .,let's see .,2,3,2,2,2,2,2,Adam/030501.cha,2834,41.033,d you have it ?,it's all_gone . d you have it ?,see . it's all_gone . d you have it ?
11882,11859,MOT,Adam,30,no (.) Adam (.) we can't play with it any more (.) if you're going to +...,no Adam we can't play with it any more if you're going to .,13,16,14,16,15,14,13,Adam/030501.cha,2837,41.033,let's see .,d you have it ? let's see .,it's all_gone . d you have it ? let's see .
11883,11860,MOT,Adam,30,no (.) you put it in your mouth .,no you put it in your mouth .,7,7,7,7,7,7,7,Adam/030501.cha,2846,41.033,no Adam we can't play with it any more if you're going to .,let's see . no Adam we can't play with it any more if you're going to .,d you have it ? let's see . no Adam we can't play with it any more if you're going to .
11884,11861,MOT,Adam,30,here's one over here .,here's one over here .,4,5,6,7,6,6,4,Adam/030501.cha,2852,41.033,no you put it in your mouth .,no Adam we can't play with it any more if you're going to . no you put it in your mouth .,let's see . no Adam we can't play with it any more if you're going to . no you put it in your mouth .
11885,11862,MOT,Adam,30,gift .,gift .,1,1,1,1,1,1,1,Adam/030501.cha,2858,41.033,here's one over here .,no you put it in your mouth . here's one over here .,no Adam we can't play with it any more if you're going to . no you put it in your mouth . here's one over here .
11886,11863,MOT,Adam,30,what kind of gift ?,what kind of gift ?,4,4,4,4,4,4,4,Adam/030501.cha,2861,41.033,gift .,here's one over here . gift .,no you put it in your mouth . here's one over here . gift .
11887,11864,MOT,Adam,30,no (.) no .,no no .,2,2,2,2,2,2,2,Adam/030501.cha,2868,41.033,what kind of gift ?,gift . what kind of gift ?,here's one over here . gift . what kind of gift ?
11888,11865,MOT,Adam,30,what's happening ?,what's happening ?,2,3,4,4,4,4,2,Adam/030501.cha,2877,41.033,no no .,what kind of gift ? no no .,gift . what kind of gift ? no no .
11889,11866,MOT,Adam,30,look at his feet .,look at his feet .,4,4,4,4,4,4,4,Adam/030501.cha,2880,41.033,what's happening ?,no no . what's happening ?,what kind of gift ? no no . what's happening ?
11890,11867,MOT,Adam,30,slippers .,slippers .,1,1,2,2,2,2,1,Adam/030501.cha,2886,41.033,look at his feet .,what's happening ? look at his feet .,no no . what's happening ? look at his feet .
11891,11868,MOT,Adam,30,so his feet won't get cold .,so his feet won't get cold .,6,7,6,6,6,6,6,Adam/030501.cha,2892,41.033,slippers .,look at his feet . slippers .,what's happening ? look at his feet . slippers .
11892,11869,MOT,Adam,30,you can use that ball for bowling .,you can use that ball for bowling .,7,7,8,8,8,8,7,Adam/030501.cha,2895,41.033,so his feet won't get cold .,slippers . so his feet won't get cold .,look at his feet . slippers . so his feet won't get cold .
11893,11870,MOT,Adam,30,those are all the same colors .,those are all the same colors .,6,6,7,9,7,7,6,Adam/030501.cha,2913,41.033,you can use that ball for bowling .,so his feet won't get cold . you can use that ball for bowling .,slippers . so his feet won't get cold . you can use that ball for bowling .
11894,11871,MOT,Adam,30,what ?,what ?,1,1,1,1,1,1,1,Adam/030501.cha,2925,41.033,those are all the same colors .,you can use that ball for bowling . those are all the same colors .,so his feet won't get cold . you can use that ball for bowling . those are all the same colors .
11895,11872,MOT,Adam,30,is the ball you were speaking of in the box with the bowling pin ?,is the ball you were speaking of in the box with the bowling pin ?,14,15,16,17,16,16,14,Adam/030501.cha,2934,41.033,what ?,those are all the same colors . what ?,you can use that ball for bowling . those are all the same colors . what ?
11896,11873,MOT,Adam,30,well (.) go see if it looks like that .,well go see if it looks like that .,8,8,8,9,8,8,8,Adam/030501.cha,2941,41.033,is the ball you were speaking of in the box with the bowling pin ?,what ? is the ball you were speaking of in the box with the bowling pin ?,those are all the same colors . what ? is the ball you were speaking of in the box with the bowling pin ?
11897,11874,MOT,Adam,30,because he likes to .,because he likes to .,4,4,6,7,6,6,4,Adam/030501.cha,2957,41.033,well go see if it looks like that .,is the ball you were speaking of in the box with the bowling pin ? well go see if it looks like that .,what ? is the ball you were speaking of in the box with the bowling pin ? well go see if it looks like that .
11898,11875,MOT,Adam,30,why would you do that ?,why would you do that ?,5,5,5,5,5,5,5,Adam/030501.cha,2963,41.033,because he likes to .,well go see if it looks like that . because he likes to .,is the ball you were speaking of in the box with the bowling pin ? well go see if it looks like that . because he likes to .
11899,11876,MOT,Adam,30,oh (.) but he's very talented .,oh but he's very talented .,5,6,8,8,8,9,5,Adam/030501.cha,2970,41.033,why would you do that ?,because he likes to . why would you do that ?,well go see if it looks like that . because he likes to . why would you do that ?
11900,11877,MOT,Adam,30,he can play two .,he can play two .,4,4,4,4,5,4,4,Adam/030501.cha,2973,41.033,oh but he's very talented .,why would you do that ? oh but he's very talented .,because he likes to . why would you do that ? oh but he's very talented .
11901,11878,MOT,Adam,30,oh (.) you made a mistake ?,oh you made a mistake ?,5,6,6,8,6,6,5,Adam/030501.cha,2991,41.033,he can play two .,oh but he's very talented . he can play two .,why would you do that ? oh but he's very talented . he can play two .
11902,11879,MOT,Adam,30,how did you lose yourself ?,how did you lose yourself ?,5,6,6,7,6,6,5,Adam/030501.cha,3055,41.033,oh you made a mistake ?,he can play two . oh you made a mistake ?,oh but he's very talented . he can play two . oh you made a mistake ?
11903,11880,MOT,Adam,30,why d(o) you say Ursula's words ?,why d you say Ursula's words ?,6,7,8,8,8,8,6,Adam/030501.cha,3065,41.033,how did you lose yourself ?,oh you made a mistake ? how did you lose yourself ?,he can play two . oh you made a mistake ? how did you lose yourself ?
11904,11881,MOT,Adam,30,what's that ?,what's that ?,2,3,2,2,2,2,2,Adam/030501.cha,3094,41.033,why d you say Ursula's words ?,how did you lose yourself ? why d you say Ursula's words ?,oh you made a mistake ? how did you lose yourself ? why d you say Ursula's words ?
11905,11882,MOT,Adam,30,oh yes (.) I see .,oh yes I see .,4,4,4,4,4,4,4,Adam/030501.cha,3100,41.033,what's that ?,why d you say Ursula's words ? what's that ?,how did you lose yourself ? why d you say Ursula's words ? what's that ?
11906,11883,MOT,Adam,30,are they turning ?,are they turning ?,3,3,4,4,5,4,3,Adam/030501.cha,3106,41.033,oh yes I see .,what's that ? oh yes I see .,why d you say Ursula's words ? what's that ? oh yes I see .
11907,11884,MOT,Adam,30,what color ?,what color ?,2,2,3,3,3,3,2,Adam/030501.cha,3138,41.033,are they turning ?,oh yes I see . are they turning ?,what's that ? oh yes I see . are they turning ?
11908,11885,MOT,Adam,30,what color is that ?,what color is that ?,4,4,5,5,5,5,4,Adam/030501.cha,3145,41.033,what color ?,are they turning ? what color ?,oh yes I see . are they turning ? what color ?
11909,11886,MOT,Adam,30,no (.) this is blue .,no this is blue .,4,4,4,4,4,4,4,Adam/030501.cha,3152,41.033,what color is that ?,what color ? what color is that ?,are they turning ? what color ? what color is that ?
11910,11887,MOT,Adam,30,is there a blue one ?,is there a blue one ?,5,5,5,6,5,5,5,Adam/030501.cha,3155,41.033,no this is blue .,what color is that ? no this is blue .,what color ? what color is that ? no this is blue .
11911,11888,MOT,Adam,30,what color is that ball in your hand ?,what color is that ball in your hand ?,8,8,9,9,9,9,8,Adam/030501.cha,3158,41.033,is there a blue one ?,no this is blue . is there a blue one ?,what color is that ? no this is blue . is there a blue one ?
11912,11889,MOT,Adam,30,green .,green .,1,1,1,1,1,1,1,Adam/030501.cha,3161,41.033,what color is that ball in your hand ?,is there a blue one ? what color is that ball in your hand ?,no this is blue . is there a blue one ? what color is that ball in your hand ?
11913,11890,MOT,Adam,30,yes (.) I'll bowl with you .,yes I'll bowl with you .,5,6,5,5,5,5,5,Adam/030501.cha,3174,41.033,green .,what color is that ball in your hand ? green .,is there a blue one ? what color is that ball in your hand ? green .
11914,11891,MOT,Adam,30,yes (.) we knocked them all down .,yes we knocked them all down .,6,7,7,7,7,7,6,Adam/030501.cha,3189,41.033,yes I'll bowl with you .,green . yes I'll bowl with you .,what color is that ball in your hand ? green . yes I'll bowl with you .
11915,11892,MOT,Adam,30,because that's the way to play the game .,because that's the way to play the game .,8,9,9,11,10,9,8,Adam/030501.cha,3195,41.033,yes we knocked them all down .,yes I'll bowl with you . yes we knocked them all down .,green . yes I'll bowl with you . yes we knocked them all down .
11916,11893,MOT,Adam,30,you hafta turn it around so_that it matches .,you hafta turn it around so_that it matches .,9,8,12,12,12,12,9,Adam/030501.cha,3213,41.033,because that's the way to play the game .,yes we knocked them all down . because that's the way to play the game .,yes I'll bowl with you . yes we knocked them all down . because that's the way to play the game .
11917,11894,MOT,Adam,30,look at all of your and see if you have one that matches .,look at all of your and see if you have one that matches .,13,13,14,15,14,14,13,Adam/030501.cha,3219,41.033,you hafta turn it around so_that it matches .,because that's the way to play the game . you hafta turn it around so_that it matches .,yes we knocked them all down . because that's the way to play the game . you hafta turn it around so_that it matches .
11918,11895,MOT,Adam,30,no (.) that has four .,no that has four .,4,4,4,4,4,4,4,Adam/030501.cha,3225,41.033,look at all of your and see if you have one that matches .,you hafta turn it around so_that it matches . look at all of your and see if you have one that matches .,because that's the way to play the game . you hafta turn it around so_that it matches . look at all of your and see if you have one that matches .
11919,11896,MOT,Adam,30,would it fit anywhere else ?,would it fit anywhere else ?,5,5,7,9,6,7,5,Adam/030501.cha,3228,41.033,no that has four .,look at all of your and see if you have one that matches . no that has four .,you hafta turn it around so_that it matches . look at all of your and see if you have one that matches . no that has four .
11920,11897,MOT,Adam,30,no .,no .,1,1,1,1,1,1,1,Adam/030501.cha,3237,41.033,would it fit anywhere else ?,no that has four . would it fit anywhere else ?,look at all of your and see if you have one that matches . no that has four . would it fit anywhere else ?
11921,11898,MOT,Adam,30,you put one out first .,you put one out first .,5,5,5,5,5,5,5,Adam/030501.cha,3268,41.033,no .,would it fit anywhere else ? no .,no that has four . would it fit anywhere else ? no .
11922,11899,MOT,Adam,30,you hafta match it .,you hafta match it .,4,4,5,5,5,5,4,Adam/030501.cha,3274,41.033,you put one out first .,no . you put one out first .,would it fit anywhere else ? no . you put one out first .
11923,11900,MOT,Adam,30,why don't you make what you want and I'll make what I want .,why don't you make what you want and I'll make what I want .,13,15,13,15,13,13,13,Adam/030501.cha,3298,41.033,you hafta match it .,you put one out first . you hafta match it .,no . you put one out first . you hafta match it .
11924,11901,MOT,Adam,30,hm: ?,hm ?,1,1,1,1,1,1,1,Adam/030501.cha,3304,41.033,why don't you make what you want and I'll make what I want .,you hafta match it . why don't you make what you want and I'll make what I want .,you put one out first . you hafta match it . why don't you make what you want and I'll make what I want .
11925,11902,MOT,Adam,30,it is ?,it is ?,2,2,2,2,2,2,2,Adam/030501.cha,3319,41.033,hm ?,why don't you make what you want and I'll make what I want . hm ?,you hafta match it . why don't you make what you want and I'll make what I want . hm ?
11926,11903,MOT,Adam,30,I don't know .,I don't know .,3,4,3,3,3,3,3,Adam/030501.cha,3341,41.033,it is ?,hm ? it is ?,why don't you make what you want and I'll make what I want . hm ? it is ?
11927,11904,MOT,Adam,30,what is it going to carry ?,what is it going to carry ?,6,6,7,7,7,7,6,Adam/030501.cha,3344,41.033,I don't know .,it is ? I don't know .,hm ? it is ? I don't know .
11928,11905,MOT,Adam,30,what ?,what ?,1,1,1,1,1,1,1,Adam/030501.cha,3351,41.033,what is it going to carry ?,I don't know . what is it going to carry ?,it is ? I don't know . what is it going to carry ?
11929,11906,MOT,Adam,30,I think that's nice that you're not crying .,I think that's nice that you're not crying .,8,10,8,10,8,8,8,Adam/030501.cha,3364,41.033,what ?,what is it going to carry ? what ?,I don't know . what is it going to carry ? what ?
11930,11907,MOT,Adam,30,amen .,amen .,1,1,2,2,2,2,1,Adam/030501.cha,3373,41.033,I think that's nice that you're not crying .,what ? I think that's nice that you're not crying .,what is it going to carry ? what ? I think that's nice that you're not crying .
11931,11908,MOT,Adam,30,I was thinking of a funny story .,I was thinking of a funny story .,7,8,10,10,10,10,7,Adam/030501.cha,3385,41.033,amen .,I think that's nice that you're not crying . amen .,what ? I think that's nice that you're not crying . amen .
11932,11909,MOT,Adam,30,did you tell her about your visit to the pet shop ?,did you tell her about your visit to the pet shop ?,11,12,13,13,13,13,11,Adam/030501.cha,3394,41.033,I was thinking of a funny story .,amen . I was thinking of a funny story .,I think that's nice that you're not crying . amen . I was thinking of a funny story .
11933,11910,MOT,Adam,30,puppies .,puppies .,1,1,2,2,2,2,1,Adam/030501.cha,3414,41.033,did you tell her about your visit to the pet shop ?,I was thinking of a funny story . did you tell her about your visit to the pet shop ?,amen . I was thinking of a funny story . did you tell her about your visit to the pet shop ?
11934,11911,MOT,Adam,30,he's giving them names .,he's giving them names .,4,5,6,6,6,6,4,Adam/030501.cha,3420,41.033,puppies .,did you tell her about your visit to the pet shop ? puppies .,I was thinking of a funny story . did you tell her about your visit to the pet shop ? puppies .
11935,11912,MOT,Adam,30,only it didn't have a mask over his eyes .,only it didn't have a mask over his eyes .,9,11,11,12,12,11,9,Adam/030501.cha,3427,41.033,he's giving them names .,puppies . he's giving them names .,did you tell her about your visit to the pet shop ? puppies . he's giving them names .
11936,11913,MOT,Adam,30,yes (.) you're silly .,yes you're silly .,3,4,4,5,4,4,3,Adam/030501.cha,3433,41.033,only it didn't have a mask over his eyes .,he's giving them names . only it didn't have a mask over his eyes .,puppies . he's giving them names . only it didn't have a mask over his eyes .
11937,11914,MOT,Adam,30,yes (.) silly billy@wp willy@wp dilly@wp .,yes silly .,2,5,3,3,3,3,2,Adam/030501.cha,3439,41.033,yes you're silly .,only it didn't have a mask over his eyes . yes you're silly .,he's giving them names . only it didn't have a mask over his eyes . yes you're silly .
11938,11915,MOT,Adam,30,what is your name ?,what is your name ?,4,4,4,5,4,4,4,Adam/030501.cha,3448,41.033,yes silly .,yes you're silly . yes silly .,only it didn't have a mask over his eyes . yes you're silly . yes silly .
11939,11916,MOT,Adam,30,what else did you see ?,what else did you see ?,5,6,5,6,5,5,5,Adam/030501.cha,3478,41.033,what is your name ?,yes silly . what is your name ?,yes you're silly . yes silly . what is your name ?
11940,11917,MOT,Adam,30,fish ?,fish ?,1,1,1,1,1,1,1,Adam/030501.cha,3481,41.033,what else did you see ?,what is your name ? what else did you see ?,yes silly . what is your name ? what else did you see ?
11941,11918,MOT,Adam,30,and what else ?,and what else ?,3,3,3,4,3,3,3,Adam/030501.cha,3488,41.033,fish ?,what else did you see ? fish ?,what is your name ? what else did you see ? fish ?
11942,11919,MOT,Adam,30,no (.) you saw something else .,no you saw something else .,5,6,7,8,7,7,5,Adam/030501.cha,3494,41.033,and what else ?,fish ? and what else ?,what else did you see ? fish ? and what else ?
11943,11920,MOT,Adam,30,something in cages .,something in cages .,3,3,6,6,6,6,3,Adam/030501.cha,3509,41.033,no you saw something else .,and what else ? no you saw something else .,fish ? and what else ? no you saw something else .
11944,11921,MOT,Adam,30,and what else ?,and what else ?,3,3,3,4,3,3,3,Adam/030501.cha,3518,41.033,something in cages .,no you saw something else . something in cages .,and what else ? no you saw something else . something in cages .
11945,11922,MOT,Adam,30,yes .,yes .,1,1,1,1,1,1,1,Adam/030501.cha,3530,41.033,and what else ?,something in cages . and what else ?,no you saw something else . something in cages . and what else ?
11946,11923,MOT,Adam,30,I don't think so .,I don't think so .,4,5,4,4,4,4,4,Adam/030501.cha,3539,41.033,yes .,and what else ? yes .,something in cages . and what else ? yes .
11947,11924,MOT,Adam,30,well (.) nothing might happen .,well nothing might happen .,4,4,6,6,6,6,4,Adam/030501.cha,3548,41.033,I don't think so .,yes . I don't think so .,and what else ? yes . I don't think so .
11948,11925,MOT,Adam,30,I just didn't think you'd like to have a kitty .,I just didn't think you'd like to have a kitty .,10,13,11,13,11,11,10,Adam/030501.cha,3554,41.033,well nothing might happen .,I don't think so . well nothing might happen .,yes . I don't think so . well nothing might happen .
11949,11926,MOT,Adam,30,what are you singing about ?,what are you singing about ?,5,5,7,7,7,7,5,Adam/030501.cha,3557,41.033,I just didn't think you'd like to have a kitty .,well nothing might happen . I just didn't think you'd like to have a kitty .,I don't think so . well nothing might happen . I just didn't think you'd like to have a kitty .
11950,11927,MOT,Adam,30,okay .,okay .,1,1,2,2,3,2,1,Adam/030501.cha,3570,41.033,what are you singing about ?,I just didn't think you'd like to have a kitty . what are you singing about ?,well nothing might happen . I just didn't think you'd like to have a kitty . what are you singing about ?
11951,11928,MOT,Adam,30,they won't fall out .,they won't fall out .,4,5,4,4,5,4,4,Adam/030501.cha,3585,41.033,okay .,what are you singing about ? okay .,I just didn't think you'd like to have a kitty . what are you singing about ? okay .
11952,11929,MOT,Adam,30,because the door isn't wide enough .,because the door isn't wide enough .,6,7,8,10,8,8,6,Adam/030501.cha,3591,41.033,they won't fall out .,okay . they won't fall out .,what are you singing about ? okay . they won't fall out .
11953,11930,MOT,Adam,30,no (.) I said wide enough (.) but big enough is the same .,no I said wide enough but big enough is the same .,11,12,13,15,13,13,11,Adam/030501.cha,3600,41.033,because the door isn't wide enough .,they won't fall out . because the door isn't wide enough .,okay . they won't fall out . because the door isn't wide enough .
11954,11931,MOT,Adam,30,you ate the snake up ?,you ate the snake up ?,5,6,5,6,5,5,5,Adam/030501.cha,3619,41.033,no I said wide enough but big enough is the same .,because the door isn't wide enough . no I said wide enough but big enough is the same .,they won't fall out . because the door isn't wide enough . no I said wide enough but big enough is the same .
11955,11932,MOT,Adam,30,was he good ?,was he good ?,3,4,3,3,3,3,3,Adam/030501.cha,3626,41.033,you ate the snake up ?,no I said wide enough but big enough is the same . you ate the snake up ?,because the door isn't wide enough . no I said wide enough but big enough is the same . you ate the snake up ?
11956,11933,MOT,Adam,30,oh (.) in the bunkhouse .,oh in the bunkhouse .,4,4,5,6,5,5,4,Adam/030501.cha,3636,41.033,was he good ?,you ate the snake up ? was he good ?,no I said wide enough but big enough is the same . you ate the snake up ? was he good ?
11957,11934,MOT,Adam,30,what did you do ?,what did you do ?,4,5,4,4,4,4,4,Adam/030501.cha,3639,41.033,oh in the bunkhouse .,was he good ? oh in the bunkhouse .,you ate the snake up ? was he good ? oh in the bunkhouse .
11958,11935,MOT,Adam,30,yes (.) turtles crawl .,yes turtles crawl .,3,3,4,4,4,4,3,Adam/030501.cha,3658,41.033,what did you do ?,oh in the bunkhouse . what did you do ?,was he good ? oh in the bunkhouse . what did you do ?
11959,11936,MOT,Adam,30,yes (.) snakes crawl .,yes snakes crawl .,3,3,4,4,4,4,3,Adam/030501.cha,3664,41.033,yes turtles crawl .,what did you do ? yes turtles crawl .,oh in the bunkhouse . what did you do ? yes turtles crawl .
11960,11937,MOT,Adam,30,I guess they walk (.) yes .,I guess they walk yes .,5,5,5,5,6,5,5,Adam/030501.cha,3679,41.033,yes snakes crawl .,yes turtles crawl . yes snakes crawl .,what did you do ? yes turtles crawl . yes snakes crawl .
11961,11938,MOT,Adam,30,I really don't know (.) Adam (.) if you wanna be so specific .,I really don't know Adam if you wanna be so specific .,11,12,16,16,16,16,11,Adam/030501.cha,3691,41.033,I guess they walk yes .,yes snakes crawl . I guess they walk yes .,yes turtles crawl . yes snakes crawl . I guess they walk yes .
11962,11939,MOT,Adam,30,I think so .,I think so .,3,3,3,3,3,3,3,Adam/030501.cha,3700,41.033,I really don't know Adam if you wanna be so specific .,I guess they walk yes . I really don't know Adam if you wanna be so specific .,yes snakes crawl . I guess they walk yes . I really don't know Adam if you wanna be so specific .
11963,11940,MOT,Adam,30,when you were playing upstairs .,when you were playing upstairs .,5,6,6,7,7,6,5,Adam/030501.cha,3718,41.033,I think so .,I really don't know Adam if you wanna be so specific . I think so .,I guess they walk yes . I really don't know Adam if you wanna be so specific . I think so .
11964,11941,MOT,Adam,30,I don't remember what was in it .,I don't remember what was in it .,7,9,9,9,9,9,7,Adam/030501.cha,3721,41.033,when you were playing upstairs .,I think so . when you were playing upstairs .,I really don't know Adam if you wanna be so specific . I think so . when you were playing upstairs .
11965,11942,MOT,Adam,30,why don't you let one of the Joes drive .,why don't you let one of the Joes drive .,9,10,9,10,9,9,9,Adam/030501.cha,3730,41.033,I don't remember what was in it .,when you were playing upstairs . I don't remember what was in it .,I think so . when you were playing upstairs . I don't remember what was in it .
11966,11943,MOT,Adam,30,is this Joe ?,is this Joe ?,3,3,3,3,3,3,3,Adam/030501.cha,3733,41.033,why don't you let one of the Joes drive .,I don't remember what was in it . why don't you let one of the Joes drive .,when you were playing upstairs . I don't remember what was in it . why don't you let one of the Joes drive .
11967,11944,MOT,Adam,30,oh (.) this is terrific .,oh this is terrific .,4,4,6,6,6,6,4,Adam/030501.cha,3740,41.033,is this Joe ?,why don't you let one of the Joes drive . is this Joe ?,I don't remember what was in it . why don't you let one of the Joes drive . is this Joe ?
11968,11945,MOT,Adam,30,Joe terrific .,Joe terrific .,2,2,4,4,4,4,2,Adam/030501.cha,3743,41.033,oh this is terrific .,is this Joe ? oh this is terrific .,why don't you let one of the Joes drive . is this Joe ? oh this is terrific .
11969,11946,MOT,Adam,30,and the other one (.) he says is just Joe .,and the other one he says is just Joe .,9,9,10,10,10,10,9,Adam/030501.cha,3746,41.033,Joe terrific .,oh this is terrific . Joe terrific .,is this Joe ? oh this is terrific . Joe terrific .
11970,11947,MOT,Adam,30,perhaps the other Joe would be a better driver .,perhaps the other Joe would be a better driver .,9,9,13,13,13,13,9,Adam/030501.cha,3755,41.033,and the other one he says is just Joe .,Joe terrific . and the other one he says is just Joe .,oh this is terrific . Joe terrific . and the other one he says is just Joe .
11971,11948,MOT,Adam,30,he was in your truck .,he was in your truck .,5,6,5,5,5,5,5,Adam/030501.cha,3764,41.033,perhaps the other Joe would be a better driver .,and the other one he says is just Joe . perhaps the other Joe would be a better driver .,Joe terrific . and the other one he says is just Joe . perhaps the other Joe would be a better driver .
11972,11949,MOT,Adam,30,I don't know .,I don't know .,3,4,3,3,3,3,3,Adam/030501.cha,3776,41.033,he was in your truck .,perhaps the other Joe would be a better driver . he was in your truck .,and the other one he says is just Joe . perhaps the other Joe would be a better driver . he was in your truck .
11973,11950,MOT,Adam,30,could he sit beside him ?,could he sit beside him ?,5,5,6,7,6,6,5,Adam/030501.cha,3779,41.033,I don't know .,he was in your truck . I don't know .,perhaps the other Joe would be a better driver . he was in your truck . I don't know .
11974,11951,MOT,Adam,30,he can ride in something else .,he can ride in something else .,6,6,8,10,8,8,6,Adam/030501.cha,3789,41.033,could he sit beside him ?,I don't know . could he sit beside him ?,he was in your truck . I don't know . could he sit beside him ?
11975,11952,MOT,Adam,30,it's a what ?,it's a what ?,3,4,3,3,3,3,3,Adam/030501.cha,3817,41.033,he can ride in something else .,could he sit beside him ? he can ride in something else .,I don't know . could he sit beside him ? he can ride in something else .
11976,11953,MOT,Adam,30,yeah .,yeah .,1,1,1,1,1,1,1,Adam/030501.cha,3824,41.033,it's a what ?,he can ride in something else . it's a what ?,could he sit beside him ? he can ride in something else . it's a what ?
